2021-01-06 15:29:00+05:30,5020,5020.95,5023.95,5015,8525
2021-01-07 15:29:00+05:30,5077.1,5077,5078,5076,7726
2021-01-08 15:29:00+05:30,5078,5083.7,5083.7,5076.2,7879
2021-01-11 15:29:00+05:30,4981.6,4983.35,4985,4980,8510
2021-01-12 15:29:00+05:30,5045,5042,5045.55,5040.25,3325
2021-01-13 15:29:00+05:30,4889.8,4894,4896.3,4888.45,9771
2021-01-14 15:29:00+05:30,4873.65,4876,4877,4872.05,6724
2021-01-19 15:29:00+05:30,4960.5,4968,4970,4960.5,9559
2021-01-20 15:29:00+05:30,4978.05,4981,4982.85,4976,7672
2021-01-21 15:29:00+05:30,5119,5114.25,5120,5114.25,9524
2021-01-22 15:29:00+05:30,4950,4949,4951.95,4947.85,8276
2021-01-25 15:29:00+05:30,4898,4903.95,4903.95,4898,5178
2021-01-27 15:29:00+05:30,4830.75,4831.8,4831.8,4825,5524
2021-01-28 15:29:00+05:30,4811,4800,4815,4799.5,12915
2021-01-29 15:29:00+05:30,4728.5,4731.85,4732.15,4725,6016
2021-02-01 15:29:00+05:30,5072.95,5075,5080,5070,15993
2021-02-02 15:29:00+05:30,5175.95,5175,5178,5174,5176
2021-02-03 15:29:00+05:30,5255,5248.15,5258.15,5248.15,3430
2021-02-04 15:29:00+05:30,5503.6,5505,5514,5501,11387
2021-02-05 15:29:00+05:30,5525,5522,5530,5520,4623
2021-02-08 15:29:00+05:30,5491.15,5495.75,5497.6,5491.15,6734
2021-02-09 15:29:00+05:30,5408,5409.8,5411.75,5405.35,3253
2021-02-10 15:29:00+05:30,5495,5493,5495.75,5487.5,8874
2021-02-11 15:29:00+05:30,5565,5570,5570,5564.1,5053
2021-02-12 15:29:00+05:30,5578,5576,5578,5573,5260
2021-02-15 15:29:00+05:30,5772.3,5777,5777.95,5772.25,5840
2021-02-16 15:29:00+05:30,5770.05,5768,5773.05,5765,6825
2021-02-17 15:29:00+05:30,5690.7,5690.35,5699.65,5690,2980
2021-02-18 15:29:00+05:30,5565.9,5564,5565.9,5560,6197
2021-02-19 15:29:00+05:30,5505,5499,5507.8,5480,8611
2021-02-22 15:29:00+05:30,5353.8,5350,5359.05,5350,4474
2021-02-23 15:29:00+05:30,5390.2,5360,5391.85,5352,7249
2021-02-24 16:59:00+05:30,5563.9,5556.85,5565,5556.85,6381
2021-02-25 15:29:00+05:30,5535.45,5540.1,5545,5535,8860
2021-02-26 15:29:00+05:30,5232.65,5243.55,5250,5232.4,12732
2021-03-01 15:29:00+05:30,5272,5273,5280,5271.05,8508
2021-03-02 15:29:00+05:30,5326.8,5315,5333.3,5313,5893
2021-03-03 15:29:00+05:30,5536.1,5544,5546.95,5535.95,6313
2021-03-04 15:29:00+05:30,5484.5,5490,5495,5483.95,2206
2021-03-05 15:29:00+05:30,5449,5452,5454,5447.35,4749
2021-03-08 15:29:00+05:30,5333,5330.05,5333.8,5330,4144
2021-03-09 15:29:00+05:30,5412.85,5414,5417,5411.55,4748
2021-03-10 15:29:00+05:30,5537,5538,5539,5534.15,3761
2021-03-12 15:29:00+05:30,5539,5540,5540,5535,4083
2021-03-15 15:29:00+05:30,5423.6,5420.15,5424,5420,5573
2021-03-16 15:29:00+05:30,5450,5453,5453,5447.35,2880
2021-03-17 15:29:00+05:30,5354.9,5357.5,5359,5353,3105
2021-03-18 15:29:00+05:30,5395,5393.4,5400,5393.15,3208
2021-03-19 15:29:00+05:30,5445.4,5446.5,5471.95,5443.9,7752
2021-03-25 15:29:00+05:30,5115,5124,5126.75,5113,8598
2021-03-26 15:29:00+05:30,5190,5186.4,5191.95,5185,5933
2021-03-30 15:29:00+05:30,5196.85,5205,5205,5188.7,6552
2021-03-31 15:29:00+05:30,5141.95,5138.75,5142,5138.7,5086
2021-04-01 15:29:00+05:30,5250,5256,5263,5249.05,5882
2021-04-05 15:29:00+05:30,4968.75,4969.5,4970,4966.15,11289
2021-04-06 15:29:00+05:30,4993,4996,4996,4992.25,5564
2021-04-07 15:29:00+05:30,5068.1,5069.1,5070.5,5067.6,4199
2021-04-08 15:29:00+05:30,5028,5027.3,5030,5026.85,6847
2021-04-09 15:29:00+05:30,4879.5,4878.65,4880,4877.8,11833
2021-04-12 15:29:00+05:30,4516.5,4519,4519.95,4507.15,13110
2021-04-13 15:29:00+05:30,4726.15,4730,4733,4723.05,13154
2021-04-15 15:29:00+05:30,4651.3,4646.7,4652.9,4646.7,4894
2021-04-16 15:29:00+05:30,4595.3,4599,4599,4593,8276
2021-04-19 15:29:00+05:30,4479,4478.8,4480,4475,2211
2021-04-20 15:29:00+05:30,4606,4595.1,4607,4593.15,6849
2021-04-22 15:29:00+05:30,4681,4683.5,4685,4680,2770
2021-04-23 15:29:00+05:30,4659.5,4654,4659.8,4652,3987
2021-04-26 15:29:00+05:30,4742,4744,4745.9,4742,3159
2021-04-27 15:29:00+05:30,4885,4885,4887,4884,10778
2021-04-29 15:29:00+05:30,5478,5475,5480,5475,7157
2021-04-30 15:29:00+05:30,5448.3,5449,5450,5445,30795
2021-05-03 15:29:00+05:30,5550,5546,5555,5545,4485
2021-05-04 15:29:00+05:30,5591.85,5594.7,5598.1,5590,3755
2021-05-05 15:29:00+05:30,5522.9,5518.75,5525,5515.2,8420
2021-05-06 15:29:00+05:30,5539.95,5531.1,5540,5530.55,2668
2021-05-07 15:29:00+05:30,5479.4,5482,5484.95,5471.4,7416
2021-05-10 15:29:00+05:30,5495.5,5497.5,5497.75,5493,2972
2021-05-11 15:29:00+05:30,5421.9,5423,5425,5420,2435
2021-05-12 15:29:00+05:30,5359.95,5362,5365,5357.25,2711
2021-05-14 15:29:00+05:30,5326,5322,5327.95,5320,2308
2021-05-17 15:29:00+05:30,5432.35,5437.95,5438.55,5432.25,3715
2021-05-18 15:29:00+05:30,5684.95,5676.2,5688,5676,8338
2021-05-19 15:29:00+05:30,5622,5616.95,5624,5611.55,14484
2021-05-20 15:29:00+05:30,5595.85,5595,5603,5595,5149
2021-05-21 15:29:00+05:30,5637,5634,5638.05,5631.1,5185
2021-05-24 15:29:00+05:30,5593,5593,5593,5590,2599
2021-05-31 15:29:00+05:30,5638.9,5635.75,5642,5628.1,2465
2021-06-01 15:29:00+05:30,5774.2,5775,5775,5772.1,8542
2021-06-02 15:29:00+05:30,5805.7,5808,5808,5800.75,5006
2021-06-03 15:29:00+05:30,5893.05,5890,5894,5885.5,2955
2021-06-04 15:29:00+05:30,5985.25,5982.2,5989.85,5982,7260
2021-06-07 15:29:00+05:30,5726,5726,5726.9,5725,12433
2021-06-08 15:29:00+05:30,5748,5746.85,5751.95,5746.85,5068
2021-06-09 15:29:00+05:30,5670,5672,5674,5667.45,4474
2021-06-10 15:29:00+05:30,6112.05,6109.8,6114,6105,14203
2021-06-11 15:29:00+05:30,6112.35,6115,6115,6111.6,6288
2021-06-14 15:29:00+05:30,6197,6198.95,6200,6196,4824
2021-06-15 15:29:00+05:30,6159.3,6157.95,6160,6157,4355
2021-06-16 15:29:00+05:30,6095,6096,6099,6090.3,5421
2021-06-17 15:29:00+05:30,6033,6034,6035,6030,4235
2021-06-18 15:29:00+05:30,6085,6086.4,6090.95,6077,4789
2021-06-21 15:29:00+05:30,6115.75,6115.1,6120,6115,5845
2021-06-22 15:29:00+05:30,6018.6,6020,6020,6013,4529
2021-06-23 15:29:00+05:30,6009.5,6017.85,6017.85,6007,4103
2021-06-24 15:29:00+05:30,6036.15,6045,6045,6036.05,5507
2021-06-25 15:29:00+05:30,6071.7,6070,6072,6065.1,2618
2021-06-28 15:29:00+05:30,6042,6043,6044,6040,3275
2021-06-29 15:29:00+05:30,6049.2,6052,6054.75,6045,2365
2021-06-30 15:29:00+05:30,6003.85,6009,6010,6000,3646
2021-07-01 15:29:00+05:30,5969,5975,5975,5966,3152
2021-07-02 15:29:00+05:30,6002.1,5999.4,6004.9,5998.15,1302
2021-07-05 15:29:00+05:30,6063.8,6070,6070,6060.1,2476
2021-07-06 15:29:00+05:30,6202.15,6204,6205,6200,7253
2021-07-07 15:29:00+05:30,6190.85,6190,6195,6186.1,3911
2021-07-08 15:29:00+05:30,6114.65,6119.95,6120,6110.25,5415
2021-07-09 15:29:00+05:30,6125.55,6129.45,6130,6125,3658
2021-07-12 15:29:00+05:30,6143.9,6144,6147.6,6140,2244
2021-07-13 15:29:00+05:30,6150,6146,6152.45,6142,4707
2021-07-14 15:29:00+05:30,6125.5,6134.95,6135,6125,1393
2021-07-15 15:29:00+05:30,6122.35,6124,6125,6121,2201
2021-07-16 15:29:00+05:30,6128.85,6130,6132,6121,2691
2021-07-19 15:29:00+05:30,6029.3,6020,6029.35,6014.3,5381
2021-07-20 15:29:00+05:30,5971.15,5965.15,5975,5964,10600
2021-07-22 15:29:00+05:30,6194.9,6189,6198,6189,8580
2021-07-23 15:29:00+05:30,6179.9,6177.05,6181,6174.65,1757
2021-07-26 15:29:00+05:30,6160,6159.15,6168.3,6155.2,2655
2021-07-27 15:29:00+05:30,6230,6231.1,6234.8,6226.35,2772
2021-07-28 15:29:00+05:30,6248.6,6248,6250,6240.1,2948
2021-08-02 15:29:00+05:30,6200,6202.45,6202.9,6197.75,2948
2021-08-03 15:29:00+05:30,6324,6315.2,6325,6310,2709
2021-08-04 15:29:00+05:30,6353.85,6354,6360,6350,2234
2021-08-05 15:29:00+05:30,6246.6,6248,6249,6244.2,3419
2021-08-06 15:29:00+05:30,6228,6225,6230,6222,2269
2021-08-09 15:29:00+05:30,6189.7,6189.95,6191.6,6184.45,3471
2021-08-10 15:29:00+05:30,6162,6167,6167,6158,2306
2021-08-11 15:29:00+05:30,6166,6161,6166,6161,915
2021-08-12 15:29:00+05:30,6193.7,6193,6197.75,6192.25,2485
2021-08-13 15:29:00+05:30,6148,6149,6150,6141.05,2162
2021-08-16 15:29:00+05:30,6360.25,6363.05,6365,6360.2,6089
2021-08-17 15:29:00+05:30,6408.75,6407,6412,6402.3,3487
2021-08-18 15:29:00+05:30,6541.15,6544,6545,6539,3569
2021-08-20 15:29:00+05:30,6638,6632,6640,6631,2428
2021-08-23 15:29:00+05:30,6730.2,6735.6,6737.95,6720,10379
2021-08-24 15:29:00+05:30,6980,6980,6985,6970.25,4759
2021-08-25 15:29:00+05:30,6932.95,6925,6935,6925,5095
2021-08-26 15:29:00+05:30,6952.75,6960.4,6960.4,6935,3805
2021-08-27 15:29:00+05:30,6950,6949.05,6958,6948.6,1864
2021-08-30 15:29:00+05:30,7163.85,7160,7163.95,7150.65,2135
2021-08-31 15:29:00+05:30,7525.25,7525,7530,7520,7020
2021-09-01 09:15:00+05:30,7525,7516.75,7569.55,7492.55,43014
2021-09-01 15:29:00+05:30,7497.15,7499.7,7500,7494,4892
2021-09-02 15:29:00+05:30,7501,7502,7502,7496.05,4829
2021-09-03 15:29:00+05:30,7528.7,7520,7533,7520,2067
2021-09-06 15:29:00+05:30,7513,7515,7515.5,7506,3521
2021-09-07 15:29:00+05:30,7448.95,7448,7450,7441,1902
2021-09-08 15:29:00+05:30,7456,7452.85,7456,7439.3,7176
2021-09-09 15:29:00+05:30,7425.55,7428,7430.95,7416.4,2946
2021-09-13 15:29:00+05:30,7441.8,7444,7445,7437.2,2457
2021-09-14 15:29:00+05:30,7414.95,7415,7415,7411.85,2981
2021-09-15 15:29:00+05:30,7409.85,7409,7410,7405,1890
2021-09-16 15:29:00+05:30,7418,7411,7418.2,7411,2060
2021-09-17 15:29:00+05:30,7438.5,7428.3,7450,7428.3,4929
2021-09-20 15:29:00+05:30,7435.35,7428,7438,7422,2820
2021-09-21 15:29:00+05:30,7822.4,7821,7835,7820.05,7872
2021-09-22 15:29:00+05:30,7786.55,7788,7790,7780.15,3339
2021-09-23 15:29:00+05:30,7893.75,7890.05,7893.75,7886.65,4517
2021-09-24 15:29:00+05:30,7777.8,7785.3,7789.95,7770,3309
2021-09-27 15:29:00+05:30,7790,7794,7797,7786.75,1227
2021-09-28 15:29:00+05:30,7539.75,7536,7542,7533,4270
2021-09-29 15:29:00+05:30,7512.05,7510,7515,7509,2759
2021-09-30 15:29:00+05:30,7680,7674,7685,7661,2747
2021-10-01 15:29:00+05:30,7525,7525,7525,7524,6319
2021-10-06 15:29:00+05:30,7725,7730,7730,7725,3279
2021-10-07 15:29:00+05:30,7758,7754,7758.9,7750,3231
2021-10-08 15:29:00+05:30,7730,7730.5,7737.75,7728.35,1915
2021-10-11 15:29:00+05:30,7826,7829,7830,7825.2,3795
2021-10-12 15:29:00+05:30,7857,7865,7865,7854.1,2490
2021-10-13 15:29:00+05:30,7939.85,7935,7939.95,7928,1516
2021-10-14 15:29:00+05:30,7857.2,7860.8,7866.7,7855.65,4196
2021-10-18 15:29:00+05:30,7845,7855,7855,7845,3397
2021-10-19 15:29:00+05:30,7707.9,7720.3,7730,7702.5,3217
2021-10-20 15:29:00+05:30,7778,7770,7778,7770,1401
2021-10-21 15:29:00+05:30,7740,7750,7750,7733.8,2297
2021-10-22 15:29:00+05:30,7712.05,7715.75,7729.3,7712.05,2888
2021-10-25 15:29:00+05:30,7632.15,7625,7634.5,7625,2457
2021-10-26 15:29:00+05:30,7880,7880,7880,7861.15,36479
2021-10-27 15:29:00+05:30,7474.45,7480,7481.6,7472,7087
2021-10-28 15:29:00+05:30,7457.5,7460.85,7460.85,7445,1980
2021-10-29 15:29:00+05:30,7416,7418.95,7420,7403.9,2047
2021-11-01 15:29:00+05:30,7405.4,7416,7417,7401.15,2911
2021-11-02 15:29:00+05:30,7458.05,7460,7460,7455.9,2319
2021-11-03 15:29:00+05:30,7525,7530,7538,7522.2,2060
2021-11-04 19:14:00+05:30,7519.8,7515.5,7523.5,7515.25,1810
2021-11-08 15:29:00+05:30,7682,7688,7690,7681.1,2975
2021-11-09 15:29:00+05:30,7563.4,7567.85,7570,7550,8446
2021-11-10 15:29:00+05:30,7562.3,7570,7573.9,7557.45,2510
2021-11-11 15:29:00+05:30,7440.9,7445,7446.6,7440.05,2175
2021-11-12 14:59:00+05:30,7559.35,7558.55,7562.85,7558.55,876
2021-11-15 15:29:00+05:30,7525.85,7525,7528,7520,1504
2021-11-16 15:29:00+05:30,7531.95,7538,7540.25,7530,1819
2021-11-17 15:29:00+05:30,7608.8,7608.6,7611,7601,1688
2021-11-18 15:29:00+05:30,7455.5,7465,7469.65,7454.1,3242
2021-11-22 15:29:00+05:30,7045.4,7065,7065,7039,5907
2021-11-23 15:29:00+05:30,7093.2,7110.85,7114,7093.2,2135
2021-11-24 15:29:00+05:30,7133.9,7134,7134.8,7120,5011
2021-11-25 15:29:00+05:30,7131.3,7138,7146,7131.25,3047
2021-11-26 15:28:00+05:30,6794.5,6791,6796,6788,6658
2021-11-26 15:29:00+05:30,6790,6780,6793.65,6775,8929
2021-11-29 15:29:00+05:30,6902.5,6910,6910,6902.35,2617
2021-11-30 15:29:00+05:30,6982.25,6980,6988,6980,3103
2021-12-01 15:29:00+05:30,7044,7050,7050,7044,2265
2021-12-02 15:29:00+05:30,7181.65,7187,7187.7,7175.6,3922
2021-12-03 15:29:00+05:30,7072.7,7085,7085,7072,2196
